COUNTRY,Country,ISC11A,ISCED-A 2011,SEX,Gender,AGE,Age,PIAAC_CATEGORY,Category,INDICATOR,Indicator,MEASURE,Measure,YEAR,Reference year,Value,Flag Codes,Flags
FRA,France,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,73,,
GBR-ENG,England,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,93,,
KOR,Korea,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,3.9,,
EST,Estonia,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,6.3,,
GBR-NIR,Northern Ireland,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,,c,Data below the publication limit
CAN,Canada,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
CZE,Czech Republic,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,,c,Data below the publication limit
ISR,Israel,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,93,,
NOR,Norway,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.3,,
IRL,Ireland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,86,,
SVK,Slovak Republic,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,50,,
SVN,Slovenia,T,All levels of education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,1.8,,
SVN,Slovenia,T,All levels of education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,95,,
NLD,Netherlands,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,3.8,,
DNK,Denmark,T,All levels of education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.2,,
CAN,Canada,T,All levels of education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.2,,
KOR,Korea,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
POL,Poland,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,74,,
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,3,,
ITA,Italy,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,76,,
DNK,Denmark,T,All levels of education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,86,,
NOR,Norway,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,4.6,,
NLD,Netherlands,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.6,,
NZL,New Zealand,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,69,,
CAN,Canada,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,91,,
FRA,France,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,58,,
CAN,Canada,T,All levels of education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,78,,
SWE,Sweden,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.3,,
ESP,Spain,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,91,,
USA,United States,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,4.2,,
GRC,Greece,T,All levels of education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,3.4,,
FRA,France,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.8,,
FRA,France,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,87,,
KOR,Korea,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,44,,
DEU,Germany,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,76,,
KOR,Korea,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,54,,
CHL,Chile,T,All levels of education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,,c,Data below the publication limit
ISR,Israel,T,All levels of education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,1.5,,
NLD,Netherlands,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.2,,
GRC,Greece,T,All levels of education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,89,,
GRC,Greece,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,3.9,,
JPN,Japan,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,5.4,,
ESP,Spain,T,All levels of education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.9,,
JPN,Japan,T,All levels of education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,6.2,,
NOR,Norway,T,All levels of education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.6,,
RUS,Russia,T,All levels of education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,,m,Missing data
SVN,Slovenia,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,1.7,,
ITA,Italy,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.2,,
ISR,Israel,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2015,2015,6.6,,
GBR-ENG,England,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,,c,Data below the publication limit
NOR,Norway,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,75,,
ITA,Italy,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,,c,Data below the publication limit
GBR-ENG,England,T,All levels of education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.4,,
SGP,Singapore,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,80,,
AUS,Australia,T,All levels of education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,83,,
NZL,New Zealand,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,4.2,,
GBR-NIR,Northern Ireland,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,1.7,,
AUS,Australia,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,3.7,,
SVK,Slovak Republic,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.7,,
AUT,Austria,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,4.2,,
GBR-ENG,England,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,81,,
CHL,Chile,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2015,2015,6.9,,
EST,Estonia,L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,76,,
GRC,Greece,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2015,2015,91,,
POL,Poland,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y25T64,25-64 years,L0_1,Level (0/1),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.1,,
DNK,Denmark,L0T2,Below upper secondary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,4.4,,
SWE,Sweden,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,81,,
SGP,Singapore,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,71,,
CAN,Canada,L5T8,Tertiary education,F,Women,Y25T64,25-64 years,L4_5,Level (4/5),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,1.3,,
AVG_UNITARY,Unweighted average (Unitary countries),L5T8,Tertiary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,0.7,,
BEL-VLG,Flanders,T,All levels of education,M,Men,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2012,2012,87,,
ESP,Spain,L5T8,Tertiary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",SE,SE,2012,2012,2.4,,
IRL,Ireland,L0T2,Below upper secondary education,M,Men,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",SE,SE,2012,2012,2.8,,
USA,United States,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L2,Level (2),PIAAC_PERC_GOOD_HEALTH_BY_LIT,"Percentage of adults reporting that they are in good health, by literacy proficiency level ",VALUE,Value,2012,2012,70,,
CHL,Chile,L0T2,Below upper secondary education,T,Total,Y25T64,25-64 years,L3,Level (3),PIAAC_PERC_GOOD_HEALTH_BY_NUM,"Percentage of adults reporting that they are in good health, by numeracy proficiency level ",VALUE,Value,2015,2015,,c,Data below the publication limit
